D:\Coding\Python\Projects\Self-Driving Car\Dataset\IMG\center_2023_01_04_18_57_43_823.jpg,D:\Coding\Python\Projects\Self-Driving Car\Dataset\IMG\left_2023_01_04_18_57_43_823.jpg,D:\Coding\Python\Projects\Self-Driving Car\Dataset\IMG\right_2023_01_04_18_57_43_823.jpg,0,0,0,3.31265E-06
D:\Coding\Python\Projects\Self-Driving Car\Dataset\IMG\center_2023_01_04_18_57_43_888.jpg,D:\Coding\Python\Projects\Self-Driving Car\Dataset\IMG\left_2023_01_04_18_57_43_888.jpg,D:\Coding\Python\Projects\Self-Driving Car\Dataset\IMG\right_2023_01_04_18_57_43_888.jpg,0,0,0,2.126042E-05
D:\Coding\Python\Projects\Self-Driving Car\Dataset\IMG\center_2023_01_04_18_57_43_960.jpg,D:\Coding\Python\Projects\Self-Driving Car\Dataset\IMG\left_2023_01_04_18_57_43_960.jpg,D:\Coding\Python\Projects\Self-Driving Car\Dataset\IMG\right_2023_01_04_18_57_43_960.jpg,0,0,0,1.423852E-05
D:\Coding\Python\Projects\Self-Driving Car\Dataset\IMG\center_2023_01_04_18_57_44_033.jpg,D:\Coding\Python\Projects\Self-Driving Car\Dataset\IMG\left_2023_01_04_18_57_44_033.jpg,D:\Coding\Python\Projects\Self-Driving Car\Dataset\IMG\right_2023_01_04_18_57_44_033.jpg,0,0,0,5.398339E-06
D:\Coding\Python\Projects\Self-Driving Car\Dataset\IMG\center_2023_01_04_18_57_44_105.jpg,D:\Coding\Python\Projects\Self-Driving Car\Dataset\IMG\left_2023_01_04_18_57_44_105.jpg,D:\Coding\Python\Projects\Self-Driving Car\Dataset\IMG\right_2023_01_04_18_57_44_105.jpg,0,0,0,1.533619E-05
D:\Coding\Python\Projects\Self-Driving Car\Dataset\IMG\center_2023_01_04_18_57_44_173.jpg,D:\Coding\Python\Projects\Self-Driving Car\Dataset\IMG\left_2023_01_04_18_57_44_173.jpg,D:\Coding\Python\Projects\Self-Driving Car\Dataset\IMG\right_2023_01_04_18_57_44_173.jpg,0,0,0,5.359377E-06
D:\Coding\Python\Projects\Self-Driving Car\Dataset\IMG\center_2023_01_04_18_57_44_245.jpg,D:\Coding\Python\Projects\Self-Driving Car\Dataset\IMG\left_2023_01_04_18_57_44_245.jpg,D:\Coding\Python\Projects\Self-Driving Car\Dataset\IMG\right_2023_01_04_18_57_44_245.jpg,0,0,0,8.382289E-07
D:\Coding\Python\Projects\Self-Driving Car\Dataset\IMG\center_2023_01_04_18_57_44_318.jpg,D:\Coding\Python\Projects\Self-Driving Car\Dataset\IMG\left_2023_01_04_18_57_44_318.jpg,D:\Coding\Python\Projects\Self-Driving Car\Dataset\IMG\right_2023_01_04_18_57_44_318.jpg,0,0,0,1.393811E-05
D:\Coding\Python\Projects\Self-Driving Car\Dataset\IMG\center_2023_01_04_18_57_44_390.jpg,D:\Coding\Python\Projects\Self-Driving Car\Dataset\IMG\left_2023_01_04_18_57_44_390.jpg,D:\Coding\Python\Projects\Self-Driving Car\Dataset\IMG\right_2023_01_04_18_57_44_390.jpg,0,0,0,2.25243E-05
D:\Coding\Python\Projects\Self-Driving Car\Dataset\IMG\center_2023_01_04_18_57_44_463.jpg,D:\Coding\Python\Projects\Self-Driving Car\Dataset\IMG\left_2023_01_04_18_57_44_463.jpg,D:\Coding\Python\Projects\Self-Driving Car\Dataset\IMG\right_2023_01_04_18_57_44_463.jpg,0,0,0,1.496821E-05
D:\Coding\Python\Projects\Self-Driving Car\Dataset\IMG\center_2023_01_04_18_57_44_533.jpg,D:\Coding\Python\Projects\Self-Driving Car\Dataset\IMG\left_2023_01_04_18_57_44_533.jpg,D:\Coding\Python\Projects\Self-Driving Car\Dataset\IMG\right_2023_01_04_18_57_44_533.jpg,0,0,0,1.413415E-06
D:\Coding\Python\Projects\Self-Driving Car\Dataset\IMG\center_2023_01_04_18_57_44_608.jpg,D:\Coding\Python\Projects\Self-Driving Car\Dataset\IMG\left_2023_01_04_18_57_44_608.jpg,D:\Coding\Python\Projects\Self-Driving Car\Dataset\IMG\right_2023_01_04_18_57_44_608.jpg,0,0,0,4.896174E-06
D:\Coding\Python\Projects\Self-Driving Car\Dataset\IMG\center_2023_01_04_18_57_44_683.jpg,D:\Coding\Python\Projects\Self-Driving Car\Dataset\IMG\left_2023_01_04_18_57_44_683.jpg,D:\Coding\Python\Projects\Self-Driving Car\Dataset\IMG\right_2023_01_04_18_57_44_683.jpg,0,0.1109244,0,0.07264213
D:\Coding\Python\Projects\Self-Driving Car\Dataset\IMG\center_2023_01_04_18_57_44_752.jpg,D:\Coding\Python\Projects\Self-Driving Car\Dataset\IMG\left_2023_01_04_18_57_44_752.jpg,D:\Coding\Python\Projects\Self-Driving Car\Dataset\IMG\right_2023_01_04_18_57_44_752.jpg,0,0.3011505,0,0.2252275
D:\Coding\Python\Projects\Self-Driving Car\Dataset\IMG\center_2023_01_04_18_57_44_826.jpg,D:\Coding\Python\Projects\Self-Driving Car\Dataset\IMG\left_2023_01_04_18_57_44_826.jpg,D:\Coding\Python\Projects\Self-Driving Car\Dataset\IMG\right_2023_01_04_18_57_44_826.jpg,0,0.544986,0,0.5960605
D:\Coding\Python\Projects\Self-Driving Car\Dataset\IMG\center_2023_01_04_18_57_44_898.jpg,D:\Coding\Python\Projects\Self-Driving Car\Dataset\IMG\left_2023_01_04_18_57_44_898.jpg,D:\Coding\Python\Projects\Self-Driving Car\Dataset\IMG\right_2023_01_04_18_57_44_898.jpg,0,0.7182297,0,0.9907278
D:\Coding\Python\Projects\Self-Driving Car\Dataset\IMG\center_2023_01_04_18_57_44_968.jpg,D:\Coding\Python\Projects\Self-Driving Car\Dataset\IMG\left_2023_01_04_18_57_44_968.jpg,D:\Coding\Python\Projects\Self-Driving Car\Dataset\IMG\right_2023_01_04_18_57_44_968.jpg,-0.15,0.949088,0,1.817389
D:\Coding\Python\Projects\Self-Driving Car\Dataset\IMG\center_2023_01_04_18_57_45_035.jpg,D:\Coding\Python\Projects\Self-Driving Car\Dataset\IMG\left_2023_01_04_18_57_45_035.jpg,D:\Coding\Python\Projects\Self-Driving Car\Dataset\IMG\right_2023_01_04_18_57_45_035.jpg,-0.3,1,0,2.484584
D:\Coding\Python\Projects\Self-Driving Car\Dataset\IMG\center_2023_01_04_18_57_45_109.jpg,D:\Coding\Python\Projects\Self-Driving Car\Dataset\IMG\left_2023_01_04_18_57_45_109.jpg,D:\Coding\Python\Projects\Self-Driving Car\Dataset\IMG\right_2023_01_04_18_57_45_109.jpg,-0.5000001,1,0,3.393758
D:\Coding\Python\Projects\Self-Driving Car\Dataset\IMG\center_2023_01_04_18_57_45_183.jpg,D:\Coding\Python\Projects\Self-Driving Car\Dataset\IMG\left_2023_01_04_18_57_45_183.jpg,D:\Coding\Python\Projects\Self-Driving Car\Dataset\IMG\right_2023_01_04_18_57_45_183.jpg,-0.7,1,0,4.300854
D:\Coding\Python\Projects\Self-Driving Car\Dataset\IMG\center_2023_01_04_18_57_45_251.jpg,D:\Coding\Python\Projects\Self-Driving Car\Dataset\IMG\left_2023_01_04_18_57_45_251.jpg,D:\Coding\Python\Projects\Self-Driving Car\Dataset\IMG\right_2023_01_04_18_57_45_251.jpg,0,1,0,4.95521
D:\Coding\Python\Projects\Self-Driving Car\Dataset\IMG\center_2023_01_04_18_57_45_324.jpg,D:\Coding\Python\Projects\Self-Driving Car\Dataset\IMG\left_2023_01_04_18_57_45_324.jpg,D:\Coding\Python\Projects\Self-Driving Car\Dataset\IMG\right_2023_01_04_18_57_45_324.jpg,0,1,0,5.879148
D:\Coding\Python\Projects\Self-Driving Car\Dataset\IMG\center_2023_01_04_18_57_45_395.jpg,D:\Coding\Python\Projects\Self-Driving Car\Dataset\IMG\left_2023_01_04_18_57_45_395.jpg,D:\Coding\Python\Projects\Self-Driving Car\Dataset\IMG\right_2023_01_04_18_57_45_395.jpg,0,1,0,6.568957
D:\Coding\Python\Projects\Self-Driving Car\Dataset\IMG\center_2023_01_04_18_57_45_463.jpg,D:\Coding\Python\Projects\Self-Driving Car\Dataset\IMG\left_2023_01_04_18_57_45_463.jpg,D:\Coding\Python\Projects\Self-Driving Car\Dataset\IMG\right_2023_01_04_18_57_45_463.jpg,0,1,0,7.482511
D:\Coding\Python\Projects\Self-Driving Car\Dataset\IMG\center_2023_01_04_18_57_45_529.jpg,D:\Coding\Python\Projects\Self-Driving Car\Dataset\IMG\left_2023_01_04_18_57_45_529.jpg,D:\Coding\Python\Projects\Self-Driving Car\Dataset\IMG\right_2023_01_04_18_57_45_529.jpg,0,1,0,8.163027
D:\Coding\Python\Projects\Self-Driving Car\Dataset\IMG\center_2023_01_04_18_57_45_602.jpg,D:\Coding\Python\Projects\Self-Driving Car\Dataset\IMG\left_2023_01_04_18_57_45_602.jpg,D:\Coding\Python\Projects\Self-Driving Car\Dataset\IMG\right_2023_01_04_18_57_45_602.jpg,-0.2,1,0,9.053979
D:\Coding\Python\Projects\Self-Driving Car\Dataset\IMG\center_2023_01_04_18_57_45_673.jpg,D:\Coding\Python\Projects\Self-Driving Car\Dataset\IMG\left_2023_01_04_18_57_45_673.jpg,D:\Coding\Python\Projects\Self-Driving Car\Dataset\IMG\right_2023_01_04_18_57_45_673.jpg,-0.35,1,0,9.699997
D:\Coding\Python\Projects\Self-Driving Car\Dataset\IMG\center_2023_01_04_18_57_45_744.jpg,D:\Coding\Python\Projects\Self-Driving Car\Dataset\IMG\left_2023_01_04_18_57_45_744.jpg,D:\Coding\Python\Projects\Self-Driving Car\Dataset\IMG\right_2023_01_04_18_57_45_744.jpg,-0.5500001,1,0,10.52916
D:\Coding\Python\Projects\Self-Driving Car\Dataset\IMG\center_2023_01_04_18_57_45_811.jpg,D:\Coding\Python\Projects\Self-Driving Car\Dataset\IMG\left_2023_01_04_18_57_45_811.jpg,D:\Coding\Python\Projects\Self-Driving Car\Dataset\IMG\right_2023_01_04_18_57_45_811.jpg,0,1,0,11.13494
D:\Coding\Python\Projects\Self-Driving Car\Dataset\IMG\center_2023_01_04_18_57_45_877.jpg,D:\Coding\Python\Projects\Self-Driving Car\Dataset\IMG\left_2023_01_04_18_57_45_877.jpg,D:\Coding\Python\Projects\Self-Driving Car\Dataset\IMG\right_2023_01_04_18_57_45_877.jpg,0,1,0,11.61374
D:\Coding\Python\Projects\Self-Driving Car\Dataset\IMG\center_2023_01_04_18_57_45_951.jpg,D:\Coding\Python\Projects\Self-Driving Car\Dataset\IMG\left_2023_01_04_18_57_45_951.jpg,D:\Coding\Python\Projects\Self-Driving Car\Dataset\IMG\right_2023_01_04_18_57_45_951.jpg,0,1,0,12.59026
D:\Coding\Python\Projects\Self-Driving Car\Dataset\IMG\center_2023_01_04_18_57_46_021.jpg,D:\Coding\Python\Projects\Self-Driving Car\Dataset\IMG\left_2023_01_04_18_57_46_021.jpg,D:\Coding\Python\Projects\Self-Driving Car\Dataset\IMG\right_2023_01_04_18_57_46_021.jpg,0,1,0,13.2945
D:\Coding\Python\Projects\Self-Driving Car\Dataset\IMG\center_2023_01_04_18_57_46_088.jpg,D:\Coding\Python\Projects\Self-Driving Car\Dataset\IMG\left_2023_01_04_18_57_46_088.jpg,D:\Coding\Python\Projects\Self-Driving Car\Dataset\IMG\right_2023_01_04_18_57_46_088.jpg,0,1,0,14.28051
D:\Coding\Python\Projects\Self-Driving Car\Dataset\IMG\center_2023_01_04_18_57_46_161.jpg,D:\Coding\Python\Projects\Self-Driving Car\Dataset\IMG\left_2023_01_04_18_57_46_161.jpg,D:\Coding\Python\Projects\Self-Driving Car\Dataset\IMG\right_2023_01_04_18_57_46_161.jpg,0,1,0,15.11239
D:\Coding\Python\Projects\Self-Driving Car\Dataset\IMG\center_2023_01_04_18_57_46_231.jpg,D:\Coding\Python\Projects\Self-Driving Car\Dataset\IMG\left_2023_01_04_18_57_46_231.jpg,D:\Coding\Python\Projects\Self-Driving Car\Dataset\IMG\right_2023_01_04_18_57_46_231.jpg,-0.05,1,0,15.49447
D:\Coding\Python\Projects\Self-Driving Car\Dataset\IMG\center_2023_01_04_18_57_46_303.jpg,D:\Coding\Python\Projects\Self-Driving Car\Dataset\IMG\left_2023_01_04_18_57_46_303.jpg,D:\Coding\Python\Projects\Self-Driving Car\Dataset\IMG\right_2023_01_04_18_57_46_303.jpg,-0.25,1,0,16.33743
D:\Coding\Python\Projects\Self-Driving Car\Dataset\IMG\center_2023_01_04_18_57_46_370.jpg,D:\Coding\Python\Projects\Self-Driving Car\Dataset\IMG\left_2023_01_04_18_57_46_370.jpg,D:\Coding\Python\Projects\Self-Driving Car\Dataset\IMG\right_2023_01_04_18_57_46_370.jpg,-0.4,1,0,17.13565
D:\Coding\Python\Projects\Self-Driving Car\Dataset\IMG\center_2023_01_04_18_57_46_438.jpg,D:\Coding\Python\Projects\Self-Driving Car\Dataset\IMG\left_2023_01_04_18_57_46_438.jpg,D:\Coding\Python\Projects\Self-Driving Car\Dataset\IMG\right_2023_01_04_18_57_46_438.jpg,-0.5500001,1,0,17.49687
D:\Coding\Python\Projects\Self-Driving Car\Dataset\IMG\center_2023_01_04_18_57_46_509.jpg,D:\Coding\Python\Projects\Self-Driving Car\Dataset\IMG\left_2023_01_04_18_57_46_509.jpg,D:\Coding\Python\Projects\Self-Driving Car\Dataset\IMG\right_2023_01_04_18_57_46_509.jpg,-0.7500002,1,0,18.18286
D:\Coding\Python\Projects\Self-Driving Car\Dataset\IMG\center_2023_01_04_18_57_46_579.jpg,D:\Coding\Python\Projects\Self-Driving Car\Dataset\IMG\left_2023_01_04_18_57_46_579.jpg,D:\Coding\Python\Projects\Self-Driving Car\Dataset\IMG\right_2023_01_04_18_57_46_579.jpg,0,1,0,18.8276
D:\Coding\Python\Projects\Self-Driving Car\Dataset\IMG\center_2023_01_04_18_57_46_647.jpg,D:\Coding\Python\Projects\Self-Driving Car\Dataset\IMG\left_2023_01_04_18_57_46_647.jpg,D:\Coding\Python\Projects\Self-Driving Car\Dataset\IMG\right_2023_01_04_18_57_46_647.jpg,0,1,0,19.61978
D:\Coding\Python\Projects\Self-Driving Car\Dataset\IMG\center_2023_01_04_18_57_46_714.jpg,D:\Coding\Python\Projects\Self-Driving Car\Dataset\IMG\left_2023_01_04_18_57_46_714.jpg,D:\Coding\Python\Projects\Self-Driving Car\Dataset\IMG\right_2023_01_04_18_57_46_714.jpg,0,1,0,20.17387
D:\Coding\Python\Projects\Self-Driving Car\Dataset\IMG\center_2023_01_04_18_57_46_784.jpg,D:\Coding\Python\Projects\Self-Driving Car\Dataset\IMG\left_2023_01_04_18_57_46_784.jpg,D:\Coding\Python\Projects\Self-Driving Car\Dataset\IMG\right_2023_01_04_18_57_46_784.jpg,-0.05,1,0,20.98042
D:\Coding\Python\Projects\Self-Driving Car\Dataset\IMG\center_2023_01_04_18_57_46_851.jpg,D:\Coding\Python\Projects\Self-Driving Car\Dataset\IMG\left_2023_01_04_18_57_46_851.jpg,D:\Coding\Python\Projects\Self-Driving Car\Dataset\IMG\right_2023_01_04_18_57_46_851.jpg,-0.2,1,0,21.61045
D:\Coding\Python\Projects\Self-Driving Car\Dataset\IMG\center_2023_01_04_18_57_46_917.jpg,D:\Coding\Python\Projects\Self-Driving Car\Dataset\IMG\left_2023_01_04_18_57_46_917.jpg,D:\Coding\Python\Projects\Self-Driving Car\Dataset\IMG\right_2023_01_04_18_57_46_917.jpg,-0.35,1,0,22.12974
D:\Coding\Python\Projects\Self-Driving Car\Dataset\IMG\center_2023_01_04_18_57_46_986.jpg,D:\Coding\Python\Projects\Self-Driving Car\Dataset\IMG\left_2023_01_04_18_57_46_986.jpg,D:\Coding\Python\Projects\Self-Driving Car\Dataset\IMG\right_2023_01_04_18_57_46_986.jpg,-0.5500001,1,0,22.80102
D:\Coding\Python\Projects\Self-Driving Car\Dataset\IMG\center_2023_01_04_18_57_47_058.jpg,D:\Coding\Python\Projects\Self-Driving Car\Dataset\IMG\left_2023_01_04_18_57_47_058.jpg,D:\Coding\Python\Projects\Self-Driving Car\Dataset\IMG\right_2023_01_04_18_57_47_058.jpg,-0.7,1,0,23.25838
D:\Coding\Python\Projects\Self-Driving Car\Dataset\IMG\center_2023_01_04_18_57_47_129.jpg,D:\Coding\Python\Projects\Self-Driving Car\Dataset\IMG\left_2023_01_04_18_57_47_129.jpg,D:\Coding\Python\Projects\Self-Driving Car\Dataset\IMG\right_2023_01_04_18_57_47_129.jpg,0,1,0,23.86367
D:\Coding\Python\Projects\Self-Driving Car\Dataset\IMG\center_2023_01_04_18_57_47_201.jpg,D:\Coding\Python\Projects\Self-Driving Car\Dataset\IMG\left_2023_01_04_18_57_47_201.jpg,D:\Coding\Python\Projects\Self-Driving Car\Dataset\IMG\right_2023_01_04_18_57_47_201.jpg,0,1,0,24.58737
D:\Coding\Python\Projects\Self-Driving Car\Dataset\IMG\center_2023_01_04_18_57_47_269.jpg,D:\Coding\Python\Projects\Self-Driving Car\Dataset\IMG\left_2023_01_04_18_57_47_269.jpg,D:\Coding\Python\Projects\Self-Driving Car\Dataset\IMG\right_2023_01_04_18_57_47_269.jpg,0,1,0,25.15843
D:\Coding\Python\Projects\Self-Driving Car\Dataset\IMG\center_2023_01_04_18_57_47_342.jpg,D:\Coding\Python\Projects\Self-Driving Car\Dataset\IMG\left_2023_01_04_18_57_47_342.jpg,D:\Coding\Python\Projects\Self-Driving Car\Dataset\IMG\right_2023_01_04_18_57_47_342.jpg,0,1,0,25.91984
D:\Coding\Python\Projects\Self-Driving Car\Dataset\IMG\center_2023_01_04_18_57_47_413.jpg,D:\Coding\Python\Projects\Self-Driving Car\Dataset\IMG\left_2023_01_04_18_57_47_413.jpg,D:\Coding\Python\Projects\Self-Driving Car\Dataset\IMG\right_2023_01_04_18_57_47_413.jpg,-0.15,1,0,26.48522
D:\Coding\Python\Projects\Self-Driving Car\Dataset\IMG\center_2023_01_04_18_57_47_485.jpg,D:\Coding\Python\Projects\Self-Driving Car\Dataset\IMG\left_2023_01_04_18_57_47_485.jpg,D:\Coding\Python\Projects\Self-Driving Car\Dataset\IMG\right_2023_01_04_18_57_47_485.jpg,-0.35,1,0,27.18321
D:\Coding\Python\Projects\Self-Driving Car\Dataset\IMG\center_2023_01_04_18_57_47_558.jpg,D:\Coding\Python\Projects\Self-Driving Car\Dataset\IMG\left_2023_01_04_18_57_47_558.jpg,D:\Coding\Python\Projects\Self-Driving Car\Dataset\IMG\right_2023_01_04_18_57_47_558.jpg,-0.5000001,1,0,27.64689
D:\Coding\Python\Projects\Self-Driving Car\Dataset\IMG\center_2023_01_04_18_57_47_630.jpg,D:\Coding\Python\Projects\Self-Driving Car\Dataset\IMG\left_2023_01_04_18_57_47_630.jpg,D:\Coding\Python\Projects\Self-Driving Car\Dataset\IMG\right_2023_01_04_18_57_47_630.jpg,0,1,0,28.32073
D:\Coding\Python\Projects\Self-Driving Car\Dataset\IMG\center_2023_01_04_18_57_47_705.jpg,D:\Coding\Python\Projects\Self-Driving Car\Dataset\IMG\left_2023_01_04_18_57_47_705.jpg,D:\Coding\Python\Projects\Self-Driving Car\Dataset\IMG\right_2023_01_04_18_57_47_705.jpg,0,1,0,29.05026
D:\Coding\Python\Projects\Self-Driving Car\Dataset\IMG\center_2023_01_04_18_57_47_774.jpg,D:\Coding\Python\Projects\Self-Driving Car\Dataset\IMG\left_2023_01_04_18_57_47_774.jpg,D:\Coding\Python\Projects\Self-Driving Car\Dataset\IMG\right_2023_01_04_18_57_47_774.jpg,0,1,0,29.59976
D:\Coding\Python\Projects\Self-Driving Car\Dataset\IMG\center_2023_01_04_18_57_47_847.jpg,D:\Coding\Python\Projects\Self-Driving Car\Dataset\IMG\left_2023_01_04_18_57_47_847.jpg,D:\Coding\Python\Projects\Self-Driving Car\Dataset\IMG\right_2023_01_04_18_57_47_847.jpg,-0.2,1,0,30.18307
D:\Coding\Python\Projects\Self-Driving Car\Dataset\IMG\center_2023_01_04_18_57_47_920.jpg,D:\Coding\Python\Projects\Self-Driving Car\Dataset\IMG\left_2023_01_04_18_57_47_920.jpg,D:\Coding\Python\Projects\Self-Driving Car\Dataset\IMG\right_2023_01_04_18_57_47_920.jpg,0,1,0,30.1902
D:\Coding\Python\Projects\Self-Driving Car\Dataset\IMG\center_2023_01_04_18_57_47_994.jpg,D:\Coding\Python\Projects\Self-Driving Car\Dataset\IMG\left_2023_01_04_18_57_47_994.jpg,D:\Coding\Python\Projects\Self-Driving Car\Dataset\IMG\right_2023_01_04_18_57_47_994.jpg,0,1,0,30.18989
